"","CamargoCruz09.NB","Amasaki15.NB","Peters15.NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"1",0.571487744116085,0.712855094096047,0.66928491623174,1.52810810924265,0.383196760329511,1.57511843215363,1.06068193980929,0.599367079998309,0.383196760329511,0.785418837244816,1.03375955345217
"2",0.389949746320486,0.410475911567351,0.422995022937602,0.92808323915934,0.389949746320486,1.76367618133598,0.671831163631888,1.05491954400626,0.389949746320486,1.15283519341731,1.01901542946065
"3",1.84027488790674,1.94714449397051,1.12373113405903,1.52880758108311,0.154066055147118,0.832543668165725,1.77223714769009,2.06388381750731,0.154066055147118,1.12222187983221,1.80245808381185
"4",0.635801819581299,0.60187119064541,0.843157650496508,1.05513889612108,0.612723879655136,0.924389558685901,1.32080979668578,0.84593312131821,0.615885801774355,0.88280707311591,0.938532000890893
"5",1.01949047600251,0.93989367244784,0.996229898943342,1.28789567012508,0.789931235340084,1.07988085370977,0.625827717740881,1.79021574304907,0.74610593501807,0.729811570768898,1.14786375678963
"6",0.770016675286182,0.808458458286725,1.87962539717488,1.71052813072157,0.85427534228571,1.12385286457919,0.701604390336139,1.41764149339896,1.25038695582955,0.513834089066575,2.02606284594463
"7",0.577561305242772,0.597885675847427,0.770439380083938,1.07278641489291,0.215894589604431,0.817854410699543,0.938374737068192,1.1847805452165,0,1.26631651944923,0.184530955534488
"8",1.23139707083131,1.23139707083131,0.814275192260703,2.08728487473919,1.1181253851331,2.28231829304106,1.65098573245518,2.23342852088872,0.881631637064135,0.723623095598707,0.702240370184909
"9",1.20850139144557,1.20850139144557,1.33976256324845,1.29872176883653,0.689754388067751,1.12966503724391,0.86946524663087,1.30695927231717,0.578438148616278,0.611506734629985,1.40830854695754
"10",1.26100273555764,1.26192962336084,1.24821539605202,1.37460265686335,0.91890903998201,1.08881129687307,1.11197198088747,1.48019249435254,0.914036363057541,0.654965943870969,0.992106758065319
"11",0.346320589171521,0.346320589171521,0.32946614155337,0.96143259464287,0.699100657241713,0.331057670373582,0.471139325400957,0.947817752943857,0.699100657241713,1.06778872418875,0
"12",0.605186516728676,0.605186516728676,0.605186516728676,2.41639277808467,0.605186516728676,0.605186516728676,2.55594626804184,0.846671215518081,0.605186516728676,0.663576698266648,1.92154112642218
"13",1.38488814827367,1.2828375537574,1.89002864699593,3.83603720438272,1.32823079485094,0.661415440808467,1.2597474288515,0.706352065463398,0.687157446369827,0.765063115017052,0
"14",0.77436372175136,0.796418963852514,0.669008417584189,0.848296346888458,0.505908279091343,0.5457566828038,0.69400817478525,1.37215878766212,0.530993312267354,1.42566811187049,0.526780559820333
"15",1.11422521445101,1.03796741780153,0.823183139203126,0.860980507042766,0.545876431226386,0.696489517718922,0.878858922093109,1.02898253267563,0.489834366293338,1.098809800629,0.82971302795161
"16",0.85636206711562,0.868832360245435,0.735319411795592,0.772360627614186,0.520551597413481,0.585182920627408,0.829445788945165,1.26267858286486,0.51983888729973,1.23723132768408,0.947306177153793
"17",NA,NA,0.692434598161679,0,NA,1.61030419292957,NA,1.66979255470304,NA,0.589663823381836,1.66979255470304
"18",2.46411680685605,2.46411680685605,4.70338606529788,1.1788770357997,1.92102940569968,0.992789470879736,1.46542291296346,4.07401220125511,1.92102940569968,0,1.69931960380146
"19",0,0,3.25950413223141,0,0,0,0,0,0,0.558640226628895,1.33694915254237
"20",0.20492870039636,0.20492870039636,0.20492870039636,0.940518801453335,0.20492870039636,1.19266592494431,0.541561299811691,0.382374636294927,0.20492870039636,1.27298386715537,0.556895734950006
"21",0.610139140457765,0.610139140457765,0.610139140457765,1.91282183648448,0.610139140457765,1.49299912698946,2.0229987033372,0.525920800510965,0.610139140457765,0.663273069005639,0.954071451560992
"22",1.41694313274407,1.5384799661111,1.41694313274407,1.21247039785286,1.18861143697745,1.75569273276803,0.942661785218986,0.760659384309831,1.18861143697745,0.535810449628505,1.07742425521141
"23",0.465764915984765,0.465764915984765,0.465764915984765,1.89264644409681,0,0.420979835976483,1.54723335955001,0.355868109378949,0,1.1155056749304,0.817102377826839
"24",0.572693679148941,0.694722159343798,0.572693679148941,1.67994537325111,0,0.527320084793039,1.59646343807264,0.446856471782992,0,0.904441783891883,0.82761219299891
"25",0.674852629962199,0.674852629962199,0.674852629962199,2.11226566859426,0,0.667711892252935,1.7539281566234,0.585957736862931,0,0.814371702995824,1.26394966582179
"26",1.12118967780384,1.12118967780384,1.09079146289856,1.92195665720874,0.23151698275941,2.13662145399621,2.15784483672765,0.249324137318134,0.23151698275941,0.605629756317303,0.957562761278576
"27",1.7064158001482,1.73266513708775,1.73266513708775,1.02848732301565,0,0.426468150718859,2.02169200412725,0.971684127087731,0,1.0073383372434,1.50757233833307
"28",1.76877595895432,1.24490146851464,0,0,1.76877595895432,0,0,0.553173281171204,1.76877595895432,0.501274026477595,0
"29",1.31691093968859,1.31691093968859,1.24469144467409,1.30975256605007,1.53357211971722,1.21306500678898,1.73468623373824,1.50635223814618,1.03601099894631,0.595329234339459,1.60669207385268
"30",1.54547344600627,1.47146925213777,1.4705482426351,1.53574649830287,1.35636793921135,1.47853471958592,1.62084746040814,1.45368816409529,0.91534964236948,0.634751866495557,1.2628807996231
"31",0.380661214194128,0.397961293146798,0.568902639943196,0.497062455351609,0.337742950693763,1.05553804561947,0.703836620020054,0.516182231192459,0.288952265949515,1.52539986114051,0.61309828421775
"32",0.468167816269393,0.468167816269393,0.932241281196653,0.690408067178195,0.327946207384688,1.30073231768268,0.936359723807565,0.626279838837785,0.327946207384688,1.17242413450545,1.06046156780469
"33",0.265246619144017,0.265246619144017,0.748536810593733,0.714435836346945,0.161323055942578,0.970166051558957,0.862777808779378,0.264690775418413,0.161323055942578,1.38458288616554,0.601572582576196
"34",0.263154638319225,0.263154638319225,0.362698483077802,0.938038700466418,0.20477569932374,0.830545138808787,1.02514887869499,0.343189053952285,0.20477569932374,1.37047748757926,0.759757293044737
"35",1.53336518934416,1.53336518934416,1.53336518934416,1.06569803644817,1.52966482943542,1.51768253029855,1.37178582879128,1.76868648592787,1.17954420143356,0.537158281284329,1.71138295390154
"36",NA,NA,NA,0.843849021435228,NA,NA,NA,NA,NA,1.53135578663637,NA
"37",NA,NA,NA,0.855453219698021,NA,NA,0.975226620478651,NA,NA,1.01154913397887,NA
"38",NA,NA,1.55158902916848,NA,NA,0.393043773328808,1.18488587686209,NA,NA,1.05366709442667,1.2471601615074
"39",0.622558646753318,0.481937723769233,0.397111004500905,0.853153600306842,0.326656578595034,0.980486171956793,0.490511777030815,0.771447103146777,0.326656578595034,1.16733301446284,0.453852202266222
"40",1.50000959434753,1.14524847074495,1.20688921151044,0.584678197296648,1.03734260580859,1.00528075835908,0.46866908921694,0.865517954733684,0.778006954356441,1.09888015536531,1.91499787931171
"41",0.387033586894567,0.413096354176786,0.457883743496217,0.731950227854195,0.154751917687367,0.541424508603748,0.747117736187199,0.194623556413258,0.154751917687367,1.35621632000043,0.658813684067841
"42",0.489727442763469,0.467080851616684,0.542383812371303,0.834121030696652,0.145254500877412,0.989923832582413,0.902998295710864,0.294336493613847,0.145254500877412,1.26691928791686,0.803471984362294
"43",0.28604723543164,0.317865609064493,0.502705662434859,1.54064245414079,0.629615629159406,0.486944560658325,0.714374921943299,0,0.651658377030061,1.4300601458567,0
"44",1.45136778115501,1.16000441696113,1.16000441696113,1.45136778115501,1.16000441696113,2.14196508219702,1.45136778115501,1.45136778115501,1.16000441696113,0.793498923621165,2.1007899210079
"45",0.842541359031711,0.842541359031711,1.70966714444975,0.758887093516462,0.832673097273547,2.61871240686661,0,0.936841580331873,0,1.03364024793886,2.19968775918427
"46",1.32357400821548,1.32357400821548,1.32357400821548,1.32357400821548,NA,0.934719545197906,0.759820213338397,1.32357400821548,NA,0.991532424617925,1.47754901055612
"47",0.991361154172601,0.98653697652402,0.774475245449434,1.92406020795398,1.98271013901858,3.35298599654807,0.831378363811103,2.2151133539752,1.45990173798518,0.338025509870029,1.77932485035712
"48",1.00465701436612,1.00465701436612,0.848934242998332,1.44900710073415,1.0767931299292,0.601964863005723,0.648470897458525,0.920627633551526,0.861943241060284,0.987852426123054,1.32117668725779
"49",1.0014863552935,1.09839675990065,1.01855214964561,1.27543057888198,0.959590882462925,1.19644197209397,1.0398761158491,1.29311215727477,0.981232580005204,0.877080715393551,1.19200598453846
"50",1.27627472971839,1.27627472971839,1.27627472971839,1.89460480340689,1.27627472971839,0.78648410070513,0,1.56001333603784,1.27627472971839,0.947255128263661,0
"51",0.722991899462488,0.722991899462488,0.829857490441434,0.619004407570651,1.1640663091175,0.619004407570651,1.62997098480969,0,0.722991899462488,1.20537686433725,0.722991899462488
"52",NA,NA,NA,NA,NA,0.876431088358489,0,NA,NA,0.706165952712995,1.9631468170446
"53",1.5625089089051,1.7752105018792,1.56343929189367,1.85907259652569,1.18950049283285,1.54666374558437,1.43655139049663,0.864078927551008,1.18950049283285,0.551087676957802,1.87574150015746
"54",0.0707136281295647,0.0707136281295647,0.0671629893783823,0.624386040736242,NA,1.22370742346486,0.540865900022486,0,NA,1.61649524818263,0.83469772273284
"55",0.165303476520797,0.165303476520797,0.553633510241853,0.818251490979405,NA,1.30492089364874,0.933402704178694,0.0888351508157885,NA,1.44670969663045,0.835838976180329
"56",0.318730770823722,0.318730770823722,0.318730770823722,1.36552589293531,NA,0.797284177414229,0.632671475978574,0.171599119370389,NA,1.29061867520789,1.22700062478995
"57",NA,NA,0.773697879093925,0.718930151494841,NA,0.773697879093925,NA,NA,NA,1.15055903878704,0.428657074340528
"58",0.72448069325857,0.72448069325857,1.14110798875954,0.72448069325857,0.72448069325857,1.63691333141376,0.72448069325857,0.992319776575318,0.72448069325857,0.826148033326875,0.72448069325857
"59",1.00544590896986,1.08269940605973,1.00907539593154,1.28221293558212,0.758399491798763,1.16387626787854,1.09561999601271,1.13151195450679,0.672720017487603,0.665212251843923,1.27648628409159
"60",0.634234449531089,0.612925940466188,0.713306598996153,1.06674843740135,0.388644534831709,0.612282045036645,0.874103284298403,0.653138065328234,0.141703088303427,1.35084802992062,0.686246091398978
"61",0.945685203374824,0.945576501264271,0.996932697900881,1.36551031363948,0.430447361600171,1.19495344204412,1.19028682530121,0.849163212518294,0.428354955766565,1.17097873699725,1.07623839104063
"62",0.533355035436772,0.521729656349536,0.581445211996248,1.03643106980493,0.206125451431853,1.23994518915552,0.794343115805632,0.423149135953892,0.205194864015962,1.55901059218939,0.722492167742141
"63",0.510163569499834,0.510163569499834,0.474800775789565,0.747514294595151,0.145272211792841,0.400552464880528,1.01807216579888,0.357198216490812,0.145272211792841,1.55605025704618,0.470136332126134
"64",0.401882786083865,0.401882786083865,0.476973412269281,0.976255722140111,0.27521844753562,0.287744407058778,1.18192851115077,0.165177923011473,0.27521844753562,1.52985747460777,0.820438873241646
"65",0.761136103254992,0.732612401165253,0.824311801105675,1.1885014670903,0.279529627123533,1.82694093166052,0.9110580809752,0.518771966425462,0.279529627123533,1.22573728554562,0.722123936912773
"66",0.195776909590624,0.172815804439015,0.253027963161235,0.650632964354825,0.152442622744185,0.211331604447022,0.548219586201126,0.329086247290135,0.152442622744185,1.52501668450948,0.468559449495716
"67",0.969557657532343,0.969557657532343,0.921629057796707,0.969557657532343,0.969557657532343,0.743546776922098,1.16201929155026,1.32670418496053,0.921629057796707,0.879877989511543,1.20167057924333
"68",0.406305657601263,0,0.409511036722503,1.5376460763182,0.614384910440342,0.82223675839012,0,0.458171619841843,0.614384910440342,0.661068852538364,1.40435328053238
"69",0.438794653915327,0,0.633211753736291,1.20104739976142,0.515818469893883,1.243350321286,0.885144140931322,0.855677143442008,0.515818469893883,0.91968679507421,1.2069480072469
"70",0.770331092221951,0.692116273779322,0.736305343692378,0.805859461723234,0.716522016683022,0.822889350222112,0.326097576848102,1.08646664886401,0.718266669435574,0.881761657906556,0.807797969907115
"71",0.704155113602363,0,0.704623635165976,1.47541766679802,1.14615599410363,1.18860821722236,0.88959451626723,1.26977656009257,1.14615599410363,0.998292308863678,0.811744307441832
"72",0,1.51795297467695,1.11096103767438,1.33319545335752,0.555774993158005,0.175202992522477,0,0.317719319982944,0.5575954394159,0.315028575675837,0.207416947335472
"73",0.825842633461471,0.338751012740156,0.825842633461471,1.19961454668858,0.825842633461471,0.825842633461471,1.18408113183325,0.90741619027551,0.825842633461471,1.00454439078775,0.541795773479066
"74",2.22019847314866,1.97184409344356,2.3525750544411,1.62603629603208,1.67709443801099,1.34638585487572,0.781408588243239,1.25039169286957,1.93938121508296,0.557608092723158,1.57496571290974
"75",1.38419171677437,0,1.92827722178722,1.38016690011747,1.40330729018899,1.63809973738938,0.646208711723651,0.585194214738858,1.40330729018899,0.542759524579441,0.441949493961729
"76",2.97187499999999,2.96816479400749,3.94278606965173,3.82644849785407,1.02258064516129,0.665407220822838,1.43222891566265,0.264166666666667,1.02390180878553,0,2.5
"77",0.190647256169966,0,0.254239416792834,1.19644415905106,0.258454279469418,1.79988801727645,1.38385061784353,0.721769554894133,0.258454279469418,0.712239879595496,0
"78",0.469444993270063,0,0.609711979723503,0.600559985095237,0.377863007778738,0.734092829628463,0.558487089398361,0.572359118744403,0.42737891723085,0.791229922328633,0.594841916900536
"79",0,0,0.300512609778218,2.33598105692595,0.256855517309981,2.68502722360583,0.685903918080266,0.194217000834233,0.256855517309981,0.148047136691633,3.20778317951433
"80",1.03300440417611,0.503139787142269,1.0565167173809,1.38556043947288,0.977919079084783,0.980027765217417,0.980366411628977,1.06531098325094,0.977919079084783,1.09159867064713,0.920436715074079
"81",1.63142394441375,0,1.3355044832111,1.56222815416464,0.226765118373671,1.93885864652388,1.56753050237722,0.824075752320251,0.226765118373671,1.08223759152907,1.47824231511392
"82",1.90241655345664,0,0,1.76736917604076,1.10597255633483,1.36994140661487,1.67654354445538,1.92208388146475,0.99628403736302,1.61057239321291,0.707092312122811
"83",0.527914517600421,0,0.176139947282948,0.825048000091061,0.81119738966656,1.26279954649015,0.936460102035565,1.21243872056115,0.81119738966656,0.814114532984118,1.16182791037392
"84",0.441526583535263,0.431782119999858,0.451744096970258,1.34524008535114,0.454386467732011,0.951204705965538,0.550512416369478,1.12786477430188,0.454386467732011,1.12786477430188,1.33686577678834
"85",1.10256655264012,1.10256655264012,0.931724313347089,1.8615943431885,0.777109914569631,0.983631781686053,1.09036101884706,1.42263757805902,0.777109914569631,0.843444851043223,1.34882001043476
"86",0.0689676020497654,0.489070552500479,0.643128315925199,1.57028831782701,0.541256684151421,1.0240676878529,0.643037090545974,0.566238295748595,0.460490687534153,1.2464266314677,0.573368403154946
